order_id,customer_id,order_date,category,product_name,price,quantity,total_sales,customer_region,payment_type
2336,58311,2022-02-25 16:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Norte,Boleto
2337,51580,2022-02-25 17:00:00,Roupas,Boné,80.0,4,320.0,Sul,Cartão de Débito
2338,57256,2022-02-25 18:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Centro-Oeste,Pix
2339,50544,2022-02-25 19:00:00,Utensílios Domésticos,Liquidificador,180.0,2,360.0,Norte,Pix
2340,51451,2022-02-25 20:00:00,Eletrônicos,Fone de Ouvido,200.0,5,1000.0,Centro-Oeste,Cartão de Débito
2341,55905,2022-02-25 21:00:00,Roupas,Tênis,300.0,2,600.0,Sudeste,Boleto
2342,57492,2022-02-25 22:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Norte,Cartão de Débito
2343,53859,2022-02-25 23:00:00,Roupas,Tênis,300.0,5,1500.0,Sul,Boleto
2344,55933,2022-02-26 00:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Sudeste,Pix
2345,52807,2022-02-26 01:00:00,Roupas,Camiseta,50.0,4,200.0,Sudeste,Pix
2346,52694,2022-02-26 02:00:00,Roupas,Camiseta,50.0,3,150.0,Sul,Cartão de Crédito
2347,58498,2022-02-26 03:00:00,Roupas,Tênis,300.0,5,1500.0,Centro-Oeste,Cartão de Crédito
2348,53025,2022-02-26 04:00:00,Roupas,Camiseta,50.0,1,50.0,Sudeste,Pix
2349,52963,2022-02-26 05:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sul,Cartão de Débito
2350,50552,2022-02-26 06:00:00,Eletrônicos,Fone de Ouvido,200.0,1,200.0,Centro-Oeste,Cartão de Débito
2351,55978,2022-02-26 07:00:00,Utensílios Domésticos,Panela,90.0,3,270.0,Sul,Pix
2352,58238,2022-02-26 08:00:00,Utensílios Domésticos,Micro-ondas,600.0,3,1800.0,Norte,Pix
2353,51007,2022-02-26 09:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Centro-Oeste,Pix
2354,52228,2022-02-26 10:00:00,Roupas,Camiseta,50.0,3,150.0,Norte,Boleto
2355,53519,2022-02-26 11:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Sudeste,Pix
2356,53503,2022-02-26 12:00:00,Roupas,Camiseta,50.0,2,100.0,Sudeste,Pix
2357,52202,2022-02-26 13:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Norte,Cartão de Débito
2358,56711,2022-02-26 14:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,5,2000.0,Sudeste,Pix
2359,59739,2022-02-26 15:00:00,Utensílios Domésticos,Micro-ondas,600.0,3,1800.0,Norte,Pix
2360,53643,2022-02-26 16:00:00,Roupas,Tênis,300.0,5,1500.0,Norte,Pix
2361,53621,2022-02-26 17:00:00,Roupas,Boné,80.0,2,160.0,Sul,Pix
2362,50747,2022-02-26 18:00:00,Utensílios Domésticos,Panela,90.0,4,360.0,Sul,Boleto
2363,56831,2022-02-26 19:00:00,Eletrônicos,Smartphone,1200.0,2,2400.0,Nordeste,Boleto
2364,56060,2022-02-26 20:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Sul,Boleto
2365,55506,2022-02-26 21:00:00,Roupas,Jaqueta,250.0,3,750.0,Nordeste,Cartão de Débito
2366,54686,2022-02-26 22:00:00,Roupas,Boné,80.0,4,320.0,Sul,Pix
2367,51896,2022-02-26 23:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Sul,Pix
2368,58122,2022-02-27 00:00:00,Roupas,Tênis,300.0,1,300.0,Norte,Cartão de Débito
2369,59888,2022-02-27 01:00:00,Utensílios Domésticos,Micro-ondas,600.0,3,1800.0,Norte,Cartão de Débito
2370,52488,2022-02-27 02:00:00,Roupas,Boné,80.0,1,80.0,Sudeste,Pix
2371,55441,2022-02-27 03:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Centro-Oeste,Cartão de Débito
2372,58340,2022-02-27 04:00:00,Eletrônicos,Monitor,800.0,1,800.0,Norte,Pix
2373,53699,2022-02-27 05:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Sul,Pix
2374,52614,2022-02-27 06:00:00,Utensílios Domésticos,Liquidificador,180.0,1,180.0,Nordeste,Cartão de Débito
2375,53328,2022-02-27 07:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Centro-Oeste,Cartão de Débito
2376,53243,2022-02-27 08:00:00,Roupas,Camiseta,50.0,3,150.0,Centro-Oeste,Cartão de Crédito
2377,50001,2022-02-27 09:00:00,Roupas,Boné,80.0,3,240.0,Sudeste,Cartão de Débito
2378,54374,2022-02-27 10:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Sul,Cartão de Débito
2379,51881,2022-02-27 11:00:00,Roupas,Jaqueta,250.0,5,1250.0,Sudeste,Boleto
2380,54663,2022-02-27 12:00:00,Roupas,Tênis,300.0,3,900.0,Norte,Boleto
2381,56622,2022-02-27 13:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sudeste,Cartão de Crédito
2382,59209,2022-02-27 14:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Nordeste,Pix
2383,59349,2022-02-27 15:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Nordeste,Boleto
2384,50922,2022-02-27 16:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sul,Cartão de Crédito
2385,56798,2022-02-27 17:00:00,Roupas,Boné,80.0,3,240.0,Nordeste,Boleto
2386,53588,2022-02-27 18:00:00,Roupas,Camiseta,50.0,2,100.0,Norte,Boleto
2387,51809,2022-02-27 19:00:00,Roupas,Camiseta,50.0,3,150.0,Norte,Cartão de Débito
2388,50198,2022-02-27 20:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Sudeste,Pix
2389,52340,2022-02-27 21:00:00,Roupas,Camiseta,50.0,3,150.0,Nordeste,Boleto
2390,58678,2022-02-27 22:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Sudeste,Cartão de Débito
2391,52076,2022-02-27 23:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Norte,Cartão de Crédito
2392,56117,2022-02-28 00:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Nordeste,Cartão de Débito
2393,53174,2022-02-28 01:00:00,Eletrônicos,Teclado,150.0,3,450.0,Sul,Pix
2394,54013,2022-02-28 02:00:00,Roupas,Calça Jeans,120.0,5,600.0,Sul,Pix
2395,55014,2022-02-28 03:00:00,Roupas,Camiseta,50.0,5,250.0,Centro-Oeste,Cartão de Crédito
2396,54834,2022-02-28 04:00:00,Eletrônicos,Teclado,150.0,3,450.0,Norte,Cartão de Crédito
2397,56357,2022-02-28 05:00:00,Roupas,Calça Jeans,120.0,3,360.0,Sudeste,Cartão de Débito
2398,59668,2022-02-28 06:00:00,Utensílios Domésticos,Micro-ondas,600.0,3,1800.0,Sul,Boleto
2399,51288,2022-02-28 07:00:00,Roupas,Boné,80.0,1,80.0,Norte,Boleto
2400,50649,2022-02-28 08:00:00,Eletrônicos,Teclado,150.0,1,150.0,Norte,Boleto
2401,55828,2022-02-28 09:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Sudeste,Pix
2402,54181,2022-02-28 10:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Centro-Oeste,Cartão de Crédito
2403,52917,2022-02-28 11:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Sul,Cartão de Débito
2404,55578,2022-02-28 12:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Sul,Boleto
2405,55763,2022-02-28 13:00:00,Roupas,Calça Jeans,120.0,3,360.0,Centro-Oeste,Boleto
2406,59589,2022-02-28 14:00:00,Roupas,Tênis,300.0,4,1200.0,Norte,Cartão de Crédito
2407,59741,2022-02-28 15:00:00,Eletrônicos,Teclado,150.0,5,750.0,Norte,Cartão de Débito
2408,58151,2022-02-28 16:00:00,Eletrônicos,Fone de Ouvido,200.0,1,200.0,Norte,Boleto
2409,52931,2022-02-28 17:00:00,Roupas,Tênis,300.0,3,900.0,Sul,Pix
2410,59922,2022-02-28 18:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Norte,Cartão de Débito
2411,50039,2022-02-28 19:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Centro-Oeste,Boleto
2412,58011,2022-02-28 20:00:00,Eletrônicos,Monitor,800.0,3,2400.0,Nordeste,Pix
2413,55777,2022-02-28 21:00:00,Eletrônicos,Fone de Ouvido,200.0,1,200.0,Centro-Oeste,Cartão de Débito
2414,50812,2022-02-28 22:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Nordeste,Pix
2415,58120,2022-02-28 23:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Sul,Boleto
2416,50918,2022-03-01 00:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Norte,Cartão de Débito
2417,59396,2022-03-01 01:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Centro-Oeste,Pix
2418,54724,2022-03-01 02:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Cartão de Crédito
2419,59989,2022-03-01 03:00:00,Eletrônicos,Teclado,150.0,3,450.0,Sudeste,Boleto
2420,55658,2022-03-01 04:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Sul,Pix
2421,50651,2022-03-01 05:00:00,Utensílios Domésticos,Micro-ondas,600.0,1,600.0,Nordeste,Cartão de Crédito
2422,54059,2022-03-01 06:00:00,Eletrônicos,Fone de Ouvido,200.0,2,400.0,Sul,Cartão de Débito
2423,52123,2022-03-01 07:00:00,Roupas,Boné,80.0,2,160.0,Centro-Oeste,Cartão de Crédito
2424,56829,2022-03-01 08:00:00,Utensílios Domésticos,Micro-ondas,600.0,1,600.0,Nordeste,Pix
2425,59034,2022-03-01 09:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Sul,Boleto
2426,58052,2022-03-01 10:00:00,Utensílios Domésticos,Micro-ondas,600.0,5,3000.0,Sul,Cartão de Crédito
2427,55126,2022-03-01 11:00:00,Utensílios Domésticos,Cafeteira,250.0,2,500.0,Sul,Cartão de Débito
2428,57855,2022-03-01 12:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Pix
2429,51698,2022-03-01 13:00:00,Eletrônicos,Fone de Ouvido,200.0,2,400.0,Nordeste,Pix
2430,54414,2022-03-01 14:00:00,Roupas,Jaqueta,250.0,4,1000.0,Sudeste,Pix
2431,52924,2022-03-01 15:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Sul,Cartão de Crédito
2432,59845,2022-03-01 16:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Nordeste,Pix
2433,53707,2022-03-01 17:00:00,Utensílios Domésticos,Liquidificador,180.0,1,180.0,Norte,Boleto
2434,59297,2022-03-01 18:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Sudeste,Cartão de Débito
2435,59677,2022-03-01 19:00:00,Utensílios Domésticos,Micro-ondas,600.0,4,2400.0,Centro-Oeste,Pix
2436,53241,2022-03-01 20:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sul,Pix
2437,58899,2022-03-01 21:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Norte,Cartão de Crédito
2438,52838,2022-03-01 22:00:00,Roupas,Tênis,300.0,5,1500.0,Nordeste,Cartão de Débito
2439,55325,2022-03-01 23:00:00,Utensílios Domésticos,Panela,90.0,4,360.0,Sul,Cartão de Débito
2440,57457,2022-03-02 00:00:00,Roupas,Boné,80.0,1,80.0,Nordeste,Boleto
2441,51985,2022-03-02 01:00:00,Eletrônicos,Monitor,800.0,1,800.0,Sudeste,Cartão de Crédito
2442,50070,2022-03-02 02:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Norte,Pix
2443,52485,2022-03-02 03:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Norte,Boleto
2444,51871,2022-03-02 04:00:00,Roupas,Camiseta,50.0,4,200.0,Sul,Cartão de Débito
2445,59291,2022-03-02 05:00:00,Roupas,Jaqueta,250.0,3,750.0,Nordeste,Boleto
2446,58765,2022-03-02 06:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Nordeste,Cartão de Crédito
2447,54158,2022-03-02 07:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Norte,Boleto
2448,52611,2022-03-02 08:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Norte,Cartão de Débito
2449,57030,2022-03-02 09:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Sudeste,Cartão de Crédito
2450,53752,2022-03-02 10:00:00,Eletrônicos,Teclado,150.0,1,150.0,Centro-Oeste,Pix
2451,56494,2022-03-02 11:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Nordeste,Pix
2452,50621,2022-03-02 12:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Norte,Pix
2453,53530,2022-03-02 13:00:00,Eletrônicos,Fone de Ouvido,200.0,2,400.0,Norte,Cartão de Débito
2454,59331,2022-03-02 14:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Centro-Oeste,Boleto
2455,54773,2022-03-02 15:00:00,Roupas,Tênis,300.0,2,600.0,Norte,Boleto
2456,54652,2022-03-02 16:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Norte,Boleto
2457,54624,2022-03-02 17:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sudeste,Cartão de Débito
2458,50491,2022-03-02 18:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Sudeste,Pix
2459,57043,2022-03-02 19:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Centro-Oeste,Cartão de Débito
2460,58283,2022-03-02 20:00:00,Roupas,Boné,80.0,5,400.0,Norte,Boleto
2461,55830,2022-03-02 21:00:00,Roupas,Jaqueta,250.0,2,500.0,Centro-Oeste,Cartão de Crédito
2462,52403,2022-03-02 22:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Sul,Cartão de Crédito
2463,58513,2022-03-02 23:00:00,Roupas,Camiseta,50.0,2,100.0,Sul,Boleto
2464,55743,2022-03-03 00:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Norte,Boleto
2465,50693,2022-03-03 01:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Norte,Boleto
2466,50785,2022-03-03 02:00:00,Roupas,Boné,80.0,2,160.0,Norte,Cartão de Crédito
2467,54578,2022-03-03 03:00:00,Roupas,Boné,80.0,2,160.0,Sudeste,Boleto
2468,59106,2022-03-03 04:00:00,Roupas,Calça Jeans,120.0,1,120.0,Nordeste,Cartão de Crédito
2469,56640,2022-03-03 05:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,2,800.0,Nordeste,Cartão de Débito
2470,52310,2022-03-03 06:00:00,Eletrônicos,Teclado,150.0,5,750.0,Norte,Pix
2471,56903,2022-03-03 07:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Norte,Pix
2472,58990,2022-03-03 08:00:00,Roupas,Calça Jeans,120.0,4,480.0,Sudeste,Boleto
2473,51035,2022-03-03 09:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Nordeste,Pix
2474,56326,2022-03-03 10:00:00,Roupas,Jaqueta,250.0,5,1250.0,Norte,Cartão de Crédito
2475,53870,2022-03-03 11:00:00,Roupas,Jaqueta,250.0,3,750.0,Sul,Cartão de Débito
2476,53229,2022-03-03 12:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sul,Pix
2477,57250,2022-03-03 13:00:00,Roupas,Camiseta,50.0,4,200.0,Centro-Oeste,Cartão de Débito
2478,56647,2022-03-03 14:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Sudeste,Cartão de Débito
2479,58345,2022-03-03 15:00:00,Roupas,Tênis,300.0,1,300.0,Norte,Cartão de Crédito
2480,59721,2022-03-03 16:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Sul,Cartão de Crédito
2481,55093,2022-03-03 17:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Sul,Cartão de Crédito
2482,56992,2022-03-03 18:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Sul,Cartão de Débito
2483,59675,2022-03-03 19:00:00,Roupas,Camiseta,50.0,1,50.0,Nordeste,Pix
2484,59758,2022-03-03 20:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Norte,Boleto
2485,59790,2022-03-03 21:00:00,Roupas,Camiseta,50.0,2,100.0,Centro-Oeste,Boleto
2486,59689,2022-03-03 22:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Centro-Oeste,Cartão de Débito
2487,54424,2022-03-03 23:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Norte,Cartão de Crédito
2488,57610,2022-03-04 00:00:00,Roupas,Tênis,300.0,1,300.0,Norte,Boleto
2489,53342,2022-03-04 01:00:00,Utensílios Domésticos,Micro-ondas,600.0,1,600.0,Norte,Cartão de Crédito
2490,54226,2022-03-04 02:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Norte,Cartão de Débito
2491,50904,2022-03-04 03:00:00,Roupas,Calça Jeans,120.0,4,480.0,Norte,Cartão de Crédito
2492,54882,2022-03-04 04:00:00,Eletrônicos,Monitor,800.0,5,4000.0,Nordeste,Cartão de Crédito
2493,54850,2022-03-04 05:00:00,Roupas,Jaqueta,250.0,1,250.0,Sudeste,Boleto
2494,54551,2022-03-04 06:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Nordeste,Cartão de Débito
2495,56782,2022-03-04 07:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Sul,Cartão de Débito
2496,55939,2022-03-04 08:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Nordeste,Cartão de Débito
2497,58370,2022-03-04 09:00:00,Roupas,Jaqueta,250.0,5,1250.0,Sul,Cartão de Crédito
2498,58827,2022-03-04 10:00:00,Roupas,Tênis,300.0,4,1200.0,Nordeste,Boleto
2499,52503,2022-03-04 11:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Nordeste,Cartão de Débito
2500,54702,2022-03-04 12:00:00,Eletrônicos,Monitor,800.0,2,1600.0,Sul,Cartão de Crédito
2501,52038,2022-03-04 13:00:00,Roupas,Boné,80.0,3,240.0,Centro-Oeste,Pix
2502,59947,2022-03-04 14:00:00,Eletrônicos,Smartphone,1200.0,4,4800.0,Sul,Cartão de Crédito
2503,59423,2022-03-04 15:00:00,Utensílios Domésticos,Liquidificador,180.0,2,360.0,Sul,Cartão de Débito
2504,52532,2022-03-04 16:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Boleto
2505,52696,2022-03-04 17:00:00,Eletrônicos,Fone de Ouvido,200.0,4,800.0,Norte,Cartão de Crédito
2506,57193,2022-03-04 18:00:00,Eletrônicos,Notebook,3500.0,2,7000.0,Centro-Oeste,Cartão de Débito
2507,58034,2022-03-04 19:00:00,Eletrônicos,Teclado,150.0,1,150.0,Nordeste,Cartão de Débito
2508,55045,2022-03-04 20:00:00,Utensílios Domésticos,Panela,90.0,4,360.0,Sudeste,Cartão de Crédito
2509,52625,2022-03-04 21:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Sul,Pix
2510,50078,2022-03-04 22:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Sudeste,Cartão de Crédito
2511,57210,2022-03-04 23:00:00,Utensílios Domésticos,Micro-ondas,600.0,2,1200.0,Nordeste,Pix
2512,54297,2022-03-05 00:00:00,Roupas,Jaqueta,250.0,2,500.0,Sul,Cartão de Débito
2513,51143,2022-03-05 01:00:00,Eletrônicos,Teclado,150.0,5,750.0,Nordeste,Pix
2514,52627,2022-03-05 02:00:00,Eletrônicos,Smartphone,1200.0,3,3600.0,Sul,Cartão de Crédito
2515,58764,2022-03-05 03:00:00,Eletrônicos,Teclado,150.0,1,150.0,Sudeste,Boleto
2516,52400,2022-03-05 04:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,5,2000.0,Centro-Oeste,Cartão de Débito
2517,50169,2022-03-05 05:00:00,Utensílios Domésticos,Panela,90.0,5,450.0,Centro-Oeste,Pix
2518,54334,2022-03-05 06:00:00,Utensílios Domésticos,Cafeteira,250.0,4,1000.0,Centro-Oeste,Cartão de Débito
2519,53480,2022-03-05 07:00:00,Roupas,Boné,80.0,3,240.0,Centro-Oeste,Cartão de Débito
2520,54173,2022-03-05 08:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Sudeste,Pix
2521,54996,2022-03-05 09:00:00,Eletrônicos,Teclado,150.0,5,750.0,Sudeste,Cartão de Crédito
2522,52618,2022-03-05 10:00:00,Roupas,Calça Jeans,120.0,2,240.0,Sudeste,Cartão de Débito
2523,50820,2022-03-05 11:00:00,Roupas,Jaqueta,250.0,5,1250.0,Norte,Cartão de Crédito
2524,55661,2022-03-05 12:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Sudeste,Pix
2525,58995,2022-03-05 13:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sudeste,Boleto
2526,53975,2022-03-05 14:00:00,Eletrônicos,Teclado,150.0,4,600.0,Centro-Oeste,Cartão de Débito
2527,58010,2022-03-05 15:00:00,Eletrônicos,Smartphone,1200.0,5,6000.0,Sudeste,Boleto
2528,50683,2022-03-05 16:00:00,Roupas,Jaqueta,250.0,2,500.0,Centro-Oeste,Cartão de Crédito
2529,50695,2022-03-05 17:00:00,Roupas,Jaqueta,250.0,5,1250.0,Centro-Oeste,Cartão de Crédito
2530,52470,2022-03-05 18:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Sul,Cartão de Débito
2531,58048,2022-03-05 19:00:00,Roupas,Boné,80.0,1,80.0,Nordeste,Boleto
2532,59686,2022-03-05 20:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Norte,Pix
2533,52478,2022-03-05 21:00:00,Utensílios Domésticos,Panela,90.0,3,270.0,Sudeste,Pix
2534,59686,2022-03-05 22:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Sul,Cartão de Crédito
2535,56116,2022-03-05 23:00:00,Eletrônicos,Teclado,150.0,4,600.0,Centro-Oeste,Cartão de Débito
2536,52530,2022-03-06 00:00:00,Utensílios Domésticos,Liquidificador,180.0,4,720.0,Nordeste,Cartão de Débito
2537,55034,2022-03-06 01:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Norte,Cartão de Crédito
2538,50842,2022-03-06 02:00:00,Eletrônicos,Teclado,150.0,1,150.0,Sul,Boleto
2539,51873,2022-03-06 03:00:00,Roupas,Camiseta,50.0,5,250.0,Sudeste,Cartão de Crédito
2540,50859,2022-03-06 04:00:00,Eletrônicos,Monitor,800.0,4,3200.0,Nordeste,Boleto
2541,57354,2022-03-06 05:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Sudeste,Cartão de Crédito
2542,58020,2022-03-06 06:00:00,Roupas,Tênis,300.0,2,600.0,Norte,Pix
2543,50314,2022-03-06 07:00:00,Utensílios Domésticos,Panela,90.0,2,180.0,Sul,Boleto
2544,53918,2022-03-06 08:00:00,Utensílios Domésticos,Liquidificador,180.0,5,900.0,Centro-Oeste,Cartão de Crédito
2545,53092,2022-03-06 09:00:00,Roupas,Jaqueta,250.0,3,750.0,Sul,Cartão de Débito
2546,50856,2022-03-06 10:00:00,Eletrônicos,Fone de Ouvido,200.0,5,1000.0,Centro-Oeste,Cartão de Débito
2547,52876,2022-03-06 11:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Nordeste,Cartão de Crédito
2548,58362,2022-03-06 12:00:00,Eletrônicos,Teclado,150.0,2,300.0,Norte,Boleto
2549,51332,2022-03-06 13:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,5,2000.0,Sul,Pix
2550,59888,2022-03-06 14:00:00,Eletrônicos,Fone de Ouvido,200.0,1,200.0,Sul,Boleto
2551,55164,2022-03-06 15:00:00,Roupas,Boné,80.0,5,400.0,Nordeste,Cartão de Crédito
2552,51901,2022-03-06 16:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,3,1200.0,Norte,Boleto
2553,50302,2022-03-06 17:00:00,Eletrônicos,Smartphone,1200.0,2,2400.0,Sudeste,Cartão de Débito
2554,56055,2022-03-06 18:00:00,Eletrônicos,Notebook,3500.0,4,14000.0,Centro-Oeste,Cartão de Crédito
2555,54443,2022-03-06 19:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sudeste,Boleto
2556,58619,2022-03-06 20:00:00,Roupas,Camiseta,50.0,1,50.0,Centro-Oeste,Boleto
2557,54139,2022-03-06 21:00:00,Utensílios Domésticos,Cafeteira,250.0,5,1250.0,Nordeste,Cartão de Crédito
2558,53390,2022-03-06 22:00:00,Roupas,Calça Jeans,120.0,5,600.0,Centro-Oeste,Cartão de Crédito
2559,53216,2022-03-06 23:00:00,Roupas,Boné,80.0,5,400.0,Sul,Boleto
2560,59707,2022-03-07 00:00:00,Roupas,Boné,80.0,1,80.0,Sul,Boleto
2561,52792,2022-03-07 01:00:00,Roupas,Calça Jeans,120.0,3,360.0,Sul,Pix
2562,51795,2022-03-07 02:00:00,Roupas,Calça Jeans,120.0,5,600.0,Nordeste,Cartão de Débito
2563,53144,2022-03-07 03:00:00,Utensílios Domésticos,Liquidificador,180.0,3,540.0,Centro-Oeste,Boleto
2564,59703,2022-03-07 04:00:00,Roupas,Tênis,300.0,5,1500.0,Nordeste,Boleto
2565,59027,2022-03-07 05:00:00,Utensílios Domésticos,Micro-ondas,600.0,2,1200.0,Centro-Oeste,Cartão de Débito
2566,54820,2022-03-07 06:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Nordeste,Cartão de Débito
2567,54735,2022-03-07 07:00:00,Roupas,Calça Jeans,120.0,5,600.0,Sul,Cartão de Débito
2568,51701,2022-03-07 08:00:00,Roupas,Calça Jeans,120.0,1,120.0,Sudeste,Boleto
2569,52494,2022-03-07 09:00:00,Eletrônicos,Fone de Ouvido,200.0,3,600.0,Nordeste,Cartão de Débito
2570,52464,2022-03-07 10:00:00,Eletrônicos,Smartphone,1200.0,1,1200.0,Sudeste,Cartão de Crédito
2571,53530,2022-03-07 11:00:00,Eletrônicos,Notebook,3500.0,5,17500.0,Sul,Pix
2572,59879,2022-03-07 12:00:00,Eletrônicos,Teclado,150.0,1,150.0,Sul,Cartão de Débito
2573,53926,2022-03-07 13:00:00,Utensílios Domésticos,Cafeteira,250.0,1,250.0,Sudeste,Cartão de Débito
2574,57101,2022-03-07 14:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,4,1600.0,Centro-Oeste,Pix
2575,56911,2022-03-07 15:00:00,Utensílios Domésticos,Aspirador de Pó,400.0,1,400.0,Nordeste,Boleto
2576,59217,2022-03-07 16:00:00,Roupas,Camiseta,50.0,5,250.0,Sudeste,Boleto
2577,51387,2022-03-07 17:00:00,Utensílios Domésticos,Panela,90.0,1,90.0,Centro-Oeste,Cartão de Crédito
2578,50654,2022-03-07 18:00:00,Eletrônicos,Notebook,3500.0,3,10500.0,Nordeste,Boleto
2579,58086,2022-03-07 19:00:00,Roupas,Camiseta,50.0,4,200.0,Sul,Cartão de Crédito
2580,52346,2022-03-07 20:00:00,Roupas,Camiseta,50.0,4,200.0,Nordeste,Pix
2581,57288,2022-03-07 21:00:00,Roupas,Calça Jeans,120.0,2,240.0,Sul,Cartão de Débito
2582,58529,2022-03-07 22:00:00,Roupas,Calça Jeans,120.0,2,240.0,Sul,Pix
